,Freeze,LR,KFold,bbox/AP,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,segm/AP,segm/AP50,segm/AP75,segm/APl,segm/APm,segm/APs,mask_rcnn/accuracy,mask_rcnn/false_negative,mask_rcnn/false_positive
0,1,0.0025,2,31.56783709504525,45.69385395227265,35.87175149094295,37.0546469684173,9.290699311336146,80.0,31.929527025636556,47.66557878378392,36.4686757034043,38.354792190443256,5.992504221216058,90.0,0.9146389324960753,0.07638876878890144,0.08362012042308802
0,1,0.0025,3,32.32027865206372,46.60036322739289,35.56373315919979,37.67512575629725,7.933986133108369,80.0,32.30325940801983,48.148937327618356,35.07678098895146,38.54032988381661,5.415973518395352,90.0,0.9282256858787471,0.06453636942517962,0.09173588455468618
0,1,0.0025,4,32.180789868127455,46.69324438998473,36.497492335229786,38.68106737796712,7.902326594527017,70.0,32.98500018619441,47.970824554271104,36.413349697159575,40.39135993778582,5.275427394861979,90.0,0.9264044266234595,0.06253094999796532,0.08631978277351696
0,1,0.001,0,28.806594303500155,40.897279192511874,32.56381684561324,34.46651099100727,8.8811344096111,80.0,29.203537735525565,42.7787242399207,32.26937417841979,35.99568324534978,5.636198464927212,90.0,0.9177060010330289,0.05587046988931461,0.0852040713948892
0,1,0.001,1,30.42998071159898,43.427290063609554,33.99043345687105,36.66861971961281,7.975859384230708,80.0,31.223115607380425,45.582944893995176,34.52941608774765,39.065155707903074,3.7723810254515358,90.0,0.9214891232523758,0.0660389493118328,0.09782064583927101
0,1,0.001,2,30.062692819544818,42.743108303194084,34.72701552622255,35.87613510975869,9.513364044680488,90.0,31.153161179561277,44.64483082253166,34.748013229215346,38.47542022800104,5.064043741376923,90.0,0.9284239039022202,0.05621491492877847,0.07087250369288399
0,1,0.001,3,30.34806309765478,42.69329550806883,34.39058994115556,36.6657604871983,8.728128779468845,90.0,31.194937592220086,44.456460909123045,35.24736095400434,39.0578900542304,5.714130125990283,90.0,0.9204199866537286,0.060827653726178044,0.08335790202466564
0,1,0.001,4,29.736507414335605,41.68058737933728,34.02123769457277,36.21228211314723,9.023671101965178,80.0,30.038454530383724,43.5876357725259,33.303703952904954,37.889738705518795,5.625171279080829,90.0,0.9077251927504256,0.07662785216940818,0.10961153958172284
0,2,0.01,0,31.400455335094062,47.496543451945655,35.87498068334456,36.778575556381334,6.49107384234791,80.0,33.45017831045055,49.003152687262265,36.85371740497275,39.70311140318709,5.675437477679606,90.0,0.929667407061024,0.056359400128590684,0.0791407680999005
0,2,0.01,1,32.14257464275699,47.565331946008556,37.68184533063062,38.21832110553968,9.987209270554045,80.0,34.18061425458269,49.1562101931731,37.18504054904647,41.71149698370112,8.110531641909693,90.0,0.9270709397873702,0.07136198897041188,0.07490779982575538
0,2,0.01,2,31.456234850240122,46.29436712817922,34.54065631292786,36.331482882247215,9.26268194607618,80.0,32.754102410549805,47.973790206591445,36.164568785213106,38.57703231341959,6.134315835946872,90.0,0.9312449685304449,0.05595561271165769,0.07936082509920114
0,2,0.01,3,31.86089639095055,47.64543889371606,36.37014460117874,36.710626796083304,10.274129682716465,80.0,33.51455944430306,49.21322000235423,36.740123697649885,39.13199728910215,8.240410104137617,90.0,0.9117368551276777,0.06750417278819479,0.08001530576568976
0,2,0.01,4,30.073268806437486,43.7207345198406,33.515690181319705,35.270345722048184,9.642164214764874,90.0,32.10228759736348,44.96953109615281,35.895304671116804,38.29431305487444,8.535610209875975,90.0,0.9110602954365477,0.06287320355656592,0.09636568629239987
0,2,0.005,0,25.80644222404733,39.13686295876639,28.663288133321064,32.742871248054804,11.829776391461841,70.0,27.090831078105488,40.5030753465652,29.120916502931422,36.3766202776853,7.960376137845215,90.0,0.9281449676644851,0.06855690505173617,0.09177796823130294
0,2,0.005,1,35.180977243459814,50.423717986938335,39.863346748922986,40.46586614067127,10.679047955513132,80.0,35.646812265011754,51.728675320425964,38.78005642603491,41.998204571287,7.220680239065485,90.0,0.924338087704092,0.055813414153660174,0.06621099631050013
0,2,0.005,2,29.723071034407006,44.116275962377166,32.568622281538595,34.83063125994007,8.165564142183928,80.0,30.668452298057385,45.241655404858946,34.143328047515844,37.05933043287487,5.347796844473081,90.0,0.9241696711718514,0.06803914472368675,0.075828474225442
0,2,0.005,3,34.816994159034145,51.499979368857964,38.758726956808644,40.42589343958446,9.363962404399876,70.0,36.09852360010888,53.07463787999396,39.581833290180825,42.59800707221731,6.938120753736355,80.0,0.9257746043743775,0.05897820387146874,0.08536268323401316
0,2,0.005,4,31.639882738634263,45.9204112218521,35.3566123814431,38.634223409718274,9.392821162673856,70.0,32.8977634174788,47.068227561753396,36.474176049897196,40.975420024704135,7.205811460493833,90.0,0.9247435090818688,0.06304848226742037,0.08159457916800175
0,2,0.0025,0,30.08530768013753,44.6290294080582,33.72726486181315,38.519267934810394,9.47239902379543,80.0,30.457055303106912,46.036426975055264,32.978191774594706,40.3196049498613,5.511910453413969,90.0,0.9366800517675424,0.05868402696069764,0.07815748468050843
0,2,0.0025,1,34.84021641075923,50.84474360084968,39.605831685264754,40.830452622056335,11.041933978441163,80.0,35.88838931483548,52.73865171263316,39.62919877945405,43.13801198019131,5.952691841029299,90.0,0.9314274453225346,0.0669697636870717,0.08263101226704803
